Unnamed: 0,id,text,user_name,user_description,user_location,user_following,user_followers,tweets_by_user,user_created_at,tweet_created,retweets,likes,hashtags,media,search_term,emojis,sentiments_list,revised_sentiment,distillbert_valence
516295,1363806967161102337,"where is the life that once was there 

via @scotrewilding https://tco/rdgpj8934f
end #deforestation
start #rewilding #restoration #reforestation #rehabilitation
we don’t have much time",AidaGreenbury,"Javanese nemophilist, risk, sustainability advisor, kick-boxing, working with organizations for #ZeroDeforestation, responsible supply chain, climate.","Sydney, New South Wales",2076,7184,27554,2009-11-16 14:32:15,2021-02-22 11:04:53,1,6,"[{'text': 'deforestation', 'indices': [88, 102]}, {'text': 'rewilding', 'indices': [110, 120]}, {'text': 'restoration', 'indices': [121, 133]}, {'text': 'reforestation', 'indices': [134, 148]}, {'text': 'rehabilitation', 'indices': [149, 164]}]",http://pbs.twimg.com/ext_tw_video_thumb/1362815793642274817/pu/img/o1rUajMtZCk4wHeE.jpg,deforestation -filter:retweets,,,negative,-0.998499631881714
516293,1363808753070592000,@thisnotpalm which is why under the #rspo deforestation is prohibited https://tco/weruhmf3fn,griffjane,"Retired Head of English, but still involved with education and learning. Volunteer for Orangutan Land Trust. Founder of Newquay SSPO.",Cornwall,1083,876,11577,2012-02-29 17:28:38,2021-02-22 11:11:59,0,3,"[{'text': 'RSPO', 'indices': [36, 41]}]",http://pbs.twimg.com/media/Eu041KpWgAMS5UF.jpg,deforestation -filter:retweets,,,negative,-0.9986171722412108
516292,1363812109243592711,"year 9 have worked on tropical rainforests as part of their ecosystems topic this term they studied the value of rainforests for indigenous tribes and investigated the causes of deforestation as well as sustainable schemes: 
https://tco/kued95barx https://tco/wbhctzklbp",StMarysSch,"St Mary's School, Cambridge is an independent day and boarding school for girls aged 3 to 18. 
Headmistress: Charlotte Avery @headmistresssmc",Cambridge,990,2864,4637,2011-09-13 14:58:20,2021-02-22 11:25:19,1,2,[],http://pbs.twimg.com/media/Eu074tFXEAMNiYv.jpg,deforestation -filter:retweets,,,negative,0.9321428537368774
516289,1363814893376462848,webinar: sustainable finance is crucial to help address issues such as climate change deforestation and #humanrights violations register now for our upcoming webinar with @cfainstitute on #esg performance and impact in the tropical forestry sector https://tco/9zocxzdwkp https://tco/ugreatt8pn,ZSLSPOTT,"ZSL's SPOTT assesses transparency of environmental, social and governance (ESG) best practice in the palm oil, timber and pulp, and natural rubber industries","Indonesia, Cameroon, UK",1802,2201,4291,2012-07-11 08:02:33,2021-02-22 11:36:23,3,7,"[{'text': 'HumanRights', 'indices': [105, 117]}, {'text': 'ESG', 'indices': [190, 194]}]",http://pbs.twimg.com/media/Eu0-RqdXYAI9IFa.jpg,deforestation -filter:retweets,,,negative,-0.8087266683578491
516288,1363818116015411200,"soy is one of the leading drivers of deforestation

people often think of soy milk tofu &amp; similar products but these make up only 4% of soy consumption

more than three-quarters (77%) of global soy goes to animal feed

from our work on deforestation: https://tco/c7h2rpqbk6 https://tco/9kyirpq6ok",_HannahRitchie,"Researcher at @UniofOxford. 
Head of Research at @OurWorldinData.","Edinburgh, Scotland",883,22925,4329,2014-07-21 19:40:10,2021-02-22 11:49:12,2708,6630,[],http://pbs.twimg.com/media/Eu1AOwdXEAA4JWz.jpg,deforestation -filter:retweets,,,negative,-0.9866206645965576
516287,1363818843622277121,@laurano21296935 @jossfjh @orangutans sir david attenborough says: “we can protect wildlife by buying products made with deforestation free sustainable palm oil from companies that support local people use existing palm oil plantations without cutting down more rainforest” https://tco/pi1gk0ot10,griffjane,"Retired Head of English, but still involved with education and learning. Volunteer for Orangutan Land Trust. Founder of Newquay SSPO.",Cornwall,1083,876,11577,2012-02-29 17:28:38,2021-02-22 11:52:05,0,5,[],http://pbs.twimg.com/media/Eu1CAkrXEAEmZsl.jpg,deforestation -filter:retweets,,,negative,0.9906489253044128
516276,1363824876805640193,"what is the evidence on criminal #deforestation activity in latin america &amp; what lessons have been learned in combatting it

new helpdesk report from laura bolton @ids_uk 👉 https://tco/mcmkdp6mvk

@fcdoclimate @interpol_ec @traseearth @globalforests @aca_dc @rnfrstalliance https://tco/dt72jf1k0j",K4D_info,K4D supports @FCDOGovUK and other UK government departments with learning and evidence to improve the impact of development policy and programmes,,592,1151,1782,2017-10-16 11:29:51,2021-02-22 12:16:03,1,4,"[{'text': 'deforestation', 'indices': [33, 47]}]",http://pbs.twimg.com/media/Eu1Hfy_XEAMfb3O.png,deforestation -filter:retweets,{'👉'},{'neutral'},negative,-0.947897970676422
516261,1363832177973166084,the rüppell's #vulture is critically endangered in #africa due to complex threats incl #palmoil #deforestation as well as the loss of its wild #ungulates prey support this #bird with a #palmoil #boycott4wildlife   https://tco/bc5etz5dqg via @palmoildetect https://tco/rajbouqvtq,PalmOilDetect,"An exciting new platform & consumer website for writers, artists & conservationists to promote species endangered by palm oil deforestation #Boycott4Wildlife 🦏","Wellington, New Zealand",487,342,655,2021-01-19 07:50:52,2021-02-22 12:45:04,50,51,"[{'text': 'Vulture', 'indices': [14, 22]}, {'text': 'Africa', 'indices': [51, 58]}, {'text': 'palmoil', 'indices': [88, 96]}, {'text': 'deforestation', 'indices': [97, 111]}, {'text': 'ungulates', 'indices': [144, 154]}, {'text': 'bird', 'indices': [174, 179]}, {'text': 'palmoil', 'indices': [187, 195]}, {'text': 'Boycott4Wildlife', 'indices': [196, 213]}]",http://pbs.twimg.com/media/Eu1OIzBXEAEmwEh.png,deforestation -filter:retweets,,,negative,-0.9973087310791016
516251,1363838024853970944,"soy production is a major contributor to deforestation and it’s primarily for animal feed (77%) according to @_hannahritchie @ourworldindata 

deforestation = loss of biodiversity = ghg emissions = #climate change = extreme storms = food insecurity =  https://tco/xypn1yecln",Sheril_,Science & politics @michiganstateu. Ag x Climate. Host of @PBS Serving Up Science https://t.co/s2IqClW9H1. Author https://t.co/a0BgT71TQp. Former Hill staffer,"East Lansing, MI",799,13239,12754,2009-06-25 21:36:34,2021-02-22 13:08:18,2,5,"[{'text': 'climate', 'indices': [200, 208]}]",http://pbs.twimg.com/media/Eu1TcpXWQAEW-cZ.jpg,deforestation -filter:retweets,,,negative,-0.9897288084030152
516236,1363850505865297926,"a vision was shown to me revealing that 'brow beating' &amp; disproportionate yells by certain genetic lines of african (often west) is connected with eu un #humantrafficking #deforestation for #loveofmoney
their 'kingdoms' are of satan &amp; led by queens who defers to sat_un https://tco/piyqlbmxin",CrazyBengieFB_,"#music bv #author #composer, #collaborator producer disc jockey engineer designer #royal. #paperwork 1st.
#dm.
I #LOVEGodJAH https://t.co/ZRgaoA5d46 👈☎️",London England UK 👇,1038,925,77363,2011-01-04 17:10:33,2021-02-22 13:57:54,0,0,"[{'text': 'humantrafficking', 'indices': [160, 177]}, {'text': 'deforestation', 'indices': [179, 193]}, {'text': 'loveofmoney', 'indices': [199, 211]}]",http://pbs.twimg.com/tweet_video_thumb/Eu1eygjXAAAW1O4.jpg,deforestation -filter:retweets,,,negative,-0.9843106269836426
516234,1363851537798209537,"#permafrost deforestation green recovery from #covid19 mental health and human rights among the top 10 insights in climate science in 2020 

📌 https://tco/vc4m6s9se6

a report in wich we're proud to have participated presented by @pespinosac from the @unfccc https://tco/h5lk8nvauj",CREAF_ecologia,"Ecology moves us!🌱 We are a public research center focused on biodiversity, ecology, global change and earth observation 🌳🛰 L'ecologia ens mou! Som @iCerca.",Bellaterra (Barcelona),2995,15355,16397,2011-09-28 12:24:47,2021-02-22 14:02:00,2,6,"[{'text': 'Permafrost', 'indices': [0, 11]}, {'text': 'Covid19', 'indices': [48, 56]}]",http://pbs.twimg.com/media/Eu1aQZrXYAQlnj7.jpg,deforestation -filter:retweets,{'📌'},{'neutral'},negative,0.992055594921112
516217,1363858181122904065,"an ambitious &amp; successful 🇪🇺 plan to fight 🌎#deforestation should hinge on a smart mix of measures favouring dialogue to encourage #sustainablepractices in producing countries instead of opting for market bans

read the #eugrainchain op-ed ➡️ https://tco/n1w6sidtqc https://tco/gagk3jt7ee",FEDIOL_EU,"#FEDIOL, the EU vegetable oil & proteinmeal industry association, represents the interests of European oilseed crushers, vegetable oil refiners and bottlers.",Brussels,310,600,495,2017-10-19 09:08:25,2021-02-22 14:28:24,0,2,"[{'text': 'deforestation', 'indices': [48, 62]}, {'text': 'SustainablePractices', 'indices': [135, 156]}, {'text': 'EUGrainChain', 'indices': [225, 238]}]",http://pbs.twimg.com/media/Eu1Z22GXEAIX3cD.jpg,deforestation -filter:retweets,"{'🌎', '🇪🇺', '➡️'}",{'neutral'},negative,0.9932872653007508
516213,1363860216874373122,"@_hannahritchie @georgemonbiot why is your headline not “animal agriculture is leading cause of deforestation” 

or “vegan diet including soy can promote  reforestation“ https://tco/iwx9rl3vd4",ComradeGuvna,,,420,271,6265,2020-02-26 05:05:03,2021-02-22 14:36:29,0,0,[],http://pbs.twimg.com/media/Eu1nmc0VgAIWl6w.jpg,deforestation -filter:retweets,,,negative,-0.9935941100120544
516212,1363862833516150786,this term the 3rd form geography students have been studying tropical rainforests this included the causes of deforestation the students created fascinating biographies for activists who had their lives taken as a result of trying to protect the rainforest great work everyone https://tco/m4wlrpvclz,Fettes_College,"Main account for Fettes College & Fettes Prep, one of the UK's leading Independent schools for boys and girls aged 7-18, situated in the heart of Edinburgh.",Edinburgh,254,4876,21752,2011-01-14 11:26:58,2021-02-22 14:46:53,2,6,[],http://pbs.twimg.com/media/Eu1qApqXABQ_yFl.jpg,deforestation -filter:retweets,,,negative,0.9668059945106506
516209,1363864442748993539,"we all are to blame
the world is to blame
the usa and brazil is to blame
actually we're just concerned with brazil deforestation here
and we are not certain about our claims; deforestation did decrease for a while two decades ago
but the world
https://tco/byo08v3bql https://tco/s53qbmmbt4 https://tco/1ujx5nt4in",JonathanLegge2,"| Psychology @AcadiaU

| Marketing @nscckingstec

| Culinary Arts @nsccakerley





he/him/his","Blomidon, NS",808,24,11824,2020-02-24 03:33:51,2021-02-22 14:53:17,0,0,[],http://pbs.twimg.com/media/Eu1re3eXIAkRhZT.jpg,deforestation -filter:retweets,,,negative,-0.992214024066925
516171,1363879843495092226,joufrey mercy and their children are one of our tree planting families last year they planted 2000 pine trees and 30 guava trees and this year they are planting the same number again also orange and tangerine trees for a source of food in the future #deforestation #trees https://tco/99034qt7k7,RIPPLEAfrica,"🌱 A grassroots charity working in Malawi
🐟 Our environment projects include fish conservation & tree planting
📚 We run education & healthcare projects",Buckingham UK and Malawi,1498,2057,4709,2011-09-05 14:40:23,2021-02-22 15:54:29,3,5,"[{'text': 'deforestation', 'indices': [256, 270]}, {'text': 'trees', 'indices': [271, 277]}]",http://pbs.twimg.com/media/Eu14M6DWgAY4jGf.jpg,deforestation -filter:retweets,,,negative,0.9904769659042358
516169,1363880213684379652,"baka pygmies - east cameroon 🇨🇲 the only way to live well and with dignity is to be yourself

let's protect the forest and fight against deforestation nature remains and remains the ideal place for this millenary people 
nb: the photos are not our property

_ https://tco/lri2dgjtbn",les2AA,Nous nous engageons à améliorer le paysage agricole en Afrique et avons l'intention de créer des emplois et d'améliorer les moyens de subsistance ..,Les états unis d'Afrique ,4201,4005,10454,2014-11-30 03:48:46,2021-02-22 15:55:57,1,5,[],http://pbs.twimg.com/media/Eu15yWDXUAY4dtP.jpg,deforestation -filter:retweets,{'🇨🇲'},{'neutral'},negative,-0.9750561714172364
516167,1363881343973785604,"the black jaguar foundation plants native trees in the degraded araguaia biodiversity corridor with the goal of reducing and reversing deforestation in the region 💚

if you want to support the organization donate trees via our plant-for-the-planet app: https://tco/zsafusmn4u https://tco/fquit2hj5j",trilliontrees,Children and Youth Initiative aims to plant a trillion trees to fight climate change.,Germany,411,5173,3368,2009-12-22 13:58:57,2021-02-22 16:00:26,4,5,[],http://pbs.twimg.com/media/Eu162j9XcAYut9p.jpg,deforestation -filter:retweets,{'💚'},{'positive'},negative,-0.9585872888565063
516149,1363889809945726979,deforestation https://tco/hgr939uq9x https://tco/xrsu0iifdx,yeojinlawyer,💬 stan twt’s monthly crumb giver ( SHE!HER ),atiny stay orbit somnia ult . . . 💭 READ CARRD,253,138,5313,2016-04-04 20:58:13,2021-02-22 16:34:05,1,1,[],http://pbs.twimg.com/media/Eu2CjV5XIAAzEMP.jpg,deforestation -filter:retweets,,,negative,-0.9900475144386292
516143,1363892557370060810,"🟢 the #eumercosur fta conflicts with ambitious #climateaction it would mean more #eu imports of #agriculture commodities from a region struggling to maintain global #biodiversity &amp; regulating #climate 🌎

read more: https://tco/fufegmdwkt

#saynoeumercosur #deforestation https://tco/db9w30w3oy",boell_eu,We are @boell_stiftung's EU office! We promote #Democracy #HumanRights #GenderEquality and #ClimateAction through dialogue & exchange. Tweets: @jmlanfranco,"Brussels, Belgium",1707,2675,3306,2013-02-19 13:26:42,2021-02-22 16:45:00,4,8,"[{'text': 'EUMercosur', 'indices': [6, 17]}, {'text': 'ClimateAction', 'indices': [47, 61]}, {'text': 'EU', 'indices': [82, 85]}, {'text': 'agriculture', 'indices': [97, 109]}, {'text': 'biodiversity', 'indices': [166, 179]}, {'text': 'climate', 'indices': [197, 205]}, {'text': 'SayNoEUMercosur', 'indices': [245, 261]}, {'text': 'deforestation', 'indices': [262, 276]}]",http://pbs.twimg.com/media/Eu2ECBeXUAARZXI.jpg,deforestation -filter:retweets,"{'🌎', '🟢'}",{'neutral'},negative,-0.9977085590362548
516140,1363893284427366402,"it increases the burden of responsibility for deforestation to meat and dairy production""

putting soy grown for human consumption in the same category as soy grown for meat &amp; dairy production for human consumption is either bad analysis or intentional misrepresentation https://tco/tlqbburexu",AFriendAMA,antipolitical irrationality | even worse account: @armedsoy,,1103,908,22643,2015-03-21 03:59:38,2021-02-22 16:47:53,0,2,[],http://pbs.twimg.com/media/Eu2FtR7VIAIIpH5.png,deforestation -filter:retweets,,,negative,-0.992481768131256
516133,1363894996487839748,@julierose____ @orangulandtrust @laurano21296935 @jossfjh @orangutans @vanessafiji sir david attenborough says: “we can protect wildlife by buying products made with deforestation free sustainable palm oil from companies that support local people use existing palm oil plantations without cutting down more rainforest” https://tco/6uo4idgw1g,griffjane,"Retired Head of English, but still involved with education and learning. Volunteer for Orangutan Land Trust. Founder of Newquay SSPO.",Cornwall,1083,876,11577,2012-02-29 17:28:38,2021-02-22 16:54:41,1,4,[],http://pbs.twimg.com/media/Eu2HRQMXIAUbHUK.jpg,deforestation -filter:retweets,,,negative,0.9510188102722168
516119,1363897381574467586,the @cgf_the_forum #forestpositive coalition has launched a #beef working group as part of its ongoing efforts to remove #deforestation forest degradation and conversion from key commodity supply chains https://tco/zpon5ybt0a @cgf_sus https://tco/wqccxwvplz,3BLNews,@3BLMedia delivers #CSR and #sustainability news for the world's leading companies. Keep up with the latest here.,"Northampton, MA",9579,24480,78630,2009-04-15 06:44:35,2021-02-22 17:04:10,0,2,"[{'text': 'ForestPositive', 'indices': [19, 34]}, {'text': 'Beef', 'indices': [60, 65]}, {'text': 'deforestation', 'indices': [121, 135]}]",http://pbs.twimg.com/media/Eu2JcLqVIAEt8-E.jpg,deforestation -filter:retweets,,,negative,-0.9714080691337584
